id,title,abstract,author_keywords,document_type,year,hamann@mcc-berlin.net,kelch@mcc-berlin.net,lueck@mcc-berlin.net,mawla@mcc-berlin.net,metz@mcc-berlin.net,sanchez@mcc-berlin.net,stephan@mcc-berlin.net,verdugo-raab@mcc-berlin.net,num_ratings,rating,doc__id,Category Name,user_1,user_2,agreement,decision_1,decision_2,correction,level,category,label_1,label_2,label_3,label_4,all_info
5295047,HARVESTING OF A MARINE MICROALGAE FOR THE PRODUCTION OF BIODIESEL BY MICROBIAL FLOCCULATION,,,Meeting Abstract,2009.0,,0.0,,,,,0.0,,2.0,0.0,,,0.0,0.0,,,,,0,relevant,0,0,0,0,HARVESTING OF A MARINE MICROALGAE FOR THE PRODUCTION OF BIODIESEL BY MICROBIAL FLOCCULATION Meeting Abstract 
5294796,Towards microalgae bio-refinery: From harvesting microalgae to sorbent assisted catalysis of fuel feedstocks using magnetic mesoporous silica nanomaterials,,,Meeting Abstract,2013.0,,0.0,,,,,0.0,,2.0,0.0,,,0.0,0.0,,,,,0,relevant,0,0,0,0,Towards microalgae bio-refinery: From harvesting microalgae to sorbent assisted catalysis of fuel feedstocks using magnetic mesoporous silica nanomaterials Meeting Abstract 
5294417,Algal harvesting and destabilization by Ti4O7 reactive electrochemical membrane,,,Meeting Abstract,2016.0,,0.0,,,,,0.0,,2.0,0.0,,,0.0,0.0,,,,,0,relevant,0,0,0,0,Algal harvesting and destabilization by Ti4O7 reactive electrochemical membrane Meeting Abstract 
5294356,Application of light-emitting diodes (LED's) in algal culture: In culture light harvesting efficiency of the green alga Chlorella and the cyanobacterium Calothrix.,,bioproductivity; bioreactors; light emitting diodes; light harvesting complexes; microalgae; phycobiliproteins; state transitions,Proceedings Paper,1998.0,,0.0,,,,,0.0,,2.0,0.0,,,0.0,0.0,,,,,0,relevant,0,0,0,0,Application of light-emitting diodes (LED's) in algal culture: In culture light harvesting efficiency of the green alga Chlorella and the cyanobacterium Calothrix. bioproductivity; bioreactors; light emitting diodes; light harvesting complexes; microalgae; phycobiliproteins; state transitions Proceedings Paper 
5293850,Carotenoids in higher plants and algae,,,Proceedings Paper,1999.0,,,,,,,,0.0,1.0,0.0,,,0.0,0.0,,,,,0,relevant,0,0,0,0,Carotenoids in higher plants and algae Proceedings Paper 
3875331,Unrealistic energy and materials requirement for direct air capture in deep mitigation pathways,,,Letter,2020.0,,,,,1.0,,1.0,,2.0,1.0,,,0.0,0.0,,,,,0,relevant,0,0,0,0,Unrealistic energy and materials requirement for direct air capture in deep mitigation pathways Letter 
5298752,Mosaic Materials Capturing CO2 directly from the atmosphere,,,Editorial Material,2019.0,,,,,1.0,,1.0,,2.0,1.0,,,0.0,0.0,,,,,0,relevant,0,0,0,0,Mosaic Materials Capturing CO2 directly from the atmosphere Editorial Material 
5298705,ENVIRONMENTAL ENGINEERING Direct-Air Carbon Dioxide Capture Systems Launched,,,News Item,2018.0,,,,,0.0,,1.0,,2.0,0.5,,,0.0,0.0,,,,,0,relevant,0,0,0,0,ENVIRONMENTAL ENGINEERING Direct-Air Carbon Dioxide Capture Systems Launched News Item 
1284725,Production (via N-fertilization) and correction (by liming) of acidity in soils contribute a huge efflux of CO2 to atmosphere: Real or arbitrary?,,,Letter,2018.0,1.0,,,,,,,0.0,2.0,0.5,,,0.0,0.0,,,,,0,relevant,0,0,0,0,Production (via N-fertilization) and correction (by liming) of acidity in soils contribute a huge efflux of CO2 to atmosphere: Real or arbitrary? Letter 
259125,Carbon dioxide sequestration through enhanced weathering of chrysotile mine tailings and subsequent microbial precipitation of magnesium carbonates,,,Meeting Abstract,2005.0,,,,,,,1.0,,1.0,1.0,,,0.0,0.0,,,,,0,relevant,0,0,0,0,Carbon dioxide sequestration through enhanced weathering of chrysotile mine tailings and subsequent microbial precipitation of magnesium carbonates Meeting Abstract 
395208,Limestone powder CO2 scrubber- artificial limestone weathering for reduction of flue gas CO2 emissions,,,Article,2014.0,,,,,,,,1.0,1.0,1.0,,,0.0,0.0,,,,,0,relevant,0,0,0,0,Limestone powder CO2 scrubber- artificial limestone weathering for reduction of flue gas CO2 emissions Article 
543998,Reduction of CO2 emission by treatment of waste concrete via an artificial weathering process.,,,Meeting Abstract,2001.0,,,,,,,,,0.0,,,,0.0,0.0,,,,,0,relevant,0,0,0,0,Reduction of CO2 emission by treatment of waste concrete via an artificial weathering process. Meeting Abstract 
241637,"Seasonal and interannual variability of phytoplankton, nutrients, TCO2, pCO(2), and O-2 in the eastern subarctic Pacific (ocean weather station Papa)","A coupled, one-dimensional ecosystem/carbon flux model is used to simulate the seasonal and interannual variability of phytoplankton, nutrients, TCO2, O-2, and pCO(2) at ocean weather station Papa (OWS P at 50degreesN, 145degreesW). The 23-year interannual simulation (1958-1980) is validated with available data and analyzed to extend seasonal and interannual variations beyond the limited observational records. The seasonal cycles of pCO(2) and sea-air CO2 flux are controlled by a combination of thermodynamics, winds, and biological uptake. There is ingassing of CO2 during the fall-winter months when SSTs are colder and wind forcing is vigorous, while there is a much smaller ingassing of CO2 during the summer when sea surface temperatures are warmer and wind speeds are reduced. Biological production plays a major role in maintaining the air-sea equilibrium. An abiotic simulation showed that OWS P would be a source of atmospheric CO2 (1.41 mol C m(-2) yr(-1)) if the biological sink of CO2 were removed. The peak net community production in summer compensates for the increased temperature effect on pCO(2), which prevents large outgassing in summer. Oxygen anomalies relative to the temperature-determined saturation value show that there is a seasonal cycle of air-sea flux, with ingassing in winter and outgassing in summer. The net surface oxygen flux is positive (0.8 mol m(-2) yr(-1)), indicating that OWS P is a source of oxygen to the atmosphere. The average primary production is 167 g C m(-2) yr(-1). The 1960-1980 (1958 and 1959 spin-up years removed) mean carbon flux is -1.8 mol C m(-2) yr(-1), indicating that the ocean at OWS P is a sink of atmospheric carbon. The sea-air CO2 flux ranges from -1.2 to -2.3 mol C m(-2) yr(-1) during the 21-year simulation period. This finding emphasizes the need for long-term observations to accurately determine carbon flux budgets. A series of sensitivity experiments indicate that the seasonal variability and overall (21 years) mean of TCO2, pCO(2), DeltapCO(2), and air-sea CO2 flux are strongly dependent on the gas transfer formulation adopted, the total alkalinity near the surface, and the bottom (350 m) value adopted for TCO2. The secular atmospheric pCO(2) upward trend is manifested in the TCO2 concentration within the upper 100 m by an increase of 15 mmol m(-3) in 20 years, consistent with observations at other locations [Winn et al., 1998; Bates, 2001].",,Article,2001.0,0.0,,,,,,,0.0,2.0,0.0,241637.0,0 - relevant,0.0,0.0,1.0,,,,0,relevant,0,0,0,0,"Seasonal and interannual variability of phytoplankton, nutrients, TCO2, pCO(2), and O-2 in the eastern subarctic Pacific (ocean weather station Papa) A coupled, one-dimensional ecosystem/carbon flux model is used to simulate the seasonal and interannual variability of phytoplankton, nutrients, TCO2, O-2, and pCO(2) at ocean weather station Papa (OWS P at 50degreesN, 145degreesW). The 23-year interannual simulation (1958-1980) is validated with available data and analyzed to extend seasonal and interannual variations beyond the limited observational records. The seasonal cycles of pCO(2) and sea-air CO2 flux are controlled by a combination of thermodynamics, winds, and biological uptake. There is ingassing of CO2 during the fall-winter months when SSTs are colder and wind forcing is vigorous, while there is a much smaller ingassing of CO2 during the summer when sea surface temperatures are warmer and wind speeds are reduced. Biological production plays a major role in maintaining the air-sea equilibrium. An abiotic simulation showed that OWS P would be a source of atmospheric CO2 (1.41 mol C m(-2) yr(-1)) if the biological sink of CO2 were removed. The peak net community production in summer compensates for the increased temperature effect on pCO(2), which prevents large outgassing in summer. Oxygen anomalies relative to the temperature-determined saturation value show that there is a seasonal cycle of air-sea flux, with ingassing in winter and outgassing in summer. The net surface oxygen flux is positive (0.8 mol m(-2) yr(-1)), indicating that OWS P is a source of oxygen to the atmosphere. The average primary production is 167 g C m(-2) yr(-1). The 1960-1980 (1958 and 1959 spin-up years removed) mean carbon flux is -1.8 mol C m(-2) yr(-1), indicating that the ocean at OWS P is a sink of atmospheric carbon. The sea-air CO2 flux ranges from -1.2 to -2.3 mol C m(-2) yr(-1) during the 21-year simulation period. This finding emphasizes the need for long-term observations to accurately determine carbon flux budgets. A series of sensitivity experiments indicate that the seasonal variability and overall (21 years) mean of TCO2, pCO(2), DeltapCO(2), and air-sea CO2 flux are strongly dependent on the gas transfer formulation adopted, the total alkalinity near the surface, and the bottom (350 m) value adopted for TCO2. The secular atmospheric pCO(2) upward trend is manifested in the TCO2 concentration within the upper 100 m by an increase of 15 mmol m(-3) in 20 years, consistent with observations at other locations [Winn et al., 1998; Bates, 2001]. Article "
839650,The influence of environmental variability on the biogeography of coccolithophores and diatoms in the Great Calcite Belt,"The Great Calcite Belt (GCB) of the Southern Ocean is a region of elevated summertime upper ocean calcite concentration derived from coccolithophores, despite the region being known for its diatom predominance. The overlap of two major phytoplankton groups, coccolithophores and diatoms, in the dynamic frontal systems characteristic of this region provides an ideal setting to study environmental influences on the distribution of different species within these taxonomic groups. Samples for phytoplankton enumeration were collected from the upper mixed layer (30 m) during two cruises, the first to the South Atlantic sector (January-February 2011; 60 degrees W-15 degrees E and 36-60 degrees S) and the second in the South Indian sector (February-March 2012; 40-120 degrees E and 36-60 degrees S). The species composition of coccolithophores and diatoms was examined using scanning electron microscopy at 27 stations across the Subtropical, Polar, and Subantarctic fronts. The influence of environmental parameters, such as sea surface temperature (SST), salinity, carbonate chemistry (pH, partial pressure of CO2 (pCO(2)), alkalinity, dissolved inorganic carbon), macronutrients (nitrate + nitrite, phosphate, silicic acid, ammonia), and mixed layer average irradiance, on species composition across the GCB was assessed statistically. Nanophytoplankton (cells 2-20 mu m) were the numerically abundant size group of biomineralizing phytoplankton across the GCB, with the coccolithophore Emiliania huxleyi and diatoms Fragilariopsis nana, F. pseudonana, and Pseudo-nitzschia spp. as the most numerically dominant and widely distributed. A combination of SST, macronutrient concentrations, and pCO(2) provided the best statistical descriptors of the biogeographic variability in biomineralizing species composition between stations. Emiliania huxleyi occurred in silicic acid-depleted waters between the Subantarctic Front and the Polar Front, a favorable environment for this species after spring diatom blooms remove silicic acid. Multivariate statistics identified a combination of carbonate chemistry and macronutrients, covarying with temperature, as the dominant drivers of biomineralizing nanoplankton in the GCB sector of the Southern Ocean.",,Article,2017.0,0.0,,,,,,,0.0,2.0,0.0,839650.0,0 - relevant,0.0,0.0,1.0,,,,0,relevant,0,0,0,0,"The influence of environmental variability on the biogeography of coccolithophores and diatoms in the Great Calcite Belt The Great Calcite Belt (GCB) of the Southern Ocean is a region of elevated summertime upper ocean calcite concentration derived from coccolithophores, despite the region being known for its diatom predominance. The overlap of two major phytoplankton groups, coccolithophores and diatoms, in the dynamic frontal systems characteristic of this region provides an ideal setting to study environmental influences on the distribution of different species within these taxonomic groups. Samples for phytoplankton enumeration were collected from the upper mixed layer (30 m) during two cruises, the first to the South Atlantic sector (January-February 2011; 60 degrees W-15 degrees E and 36-60 degrees S) and the second in the South Indian sector (February-March 2012; 40-120 degrees E and 36-60 degrees S). The species composition of coccolithophores and diatoms was examined using scanning electron microscopy at 27 stations across the Subtropical, Polar, and Subantarctic fronts. The influence of environmental parameters, such as sea surface temperature (SST), salinity, carbonate chemistry (pH, partial pressure of CO2 (pCO(2)), alkalinity, dissolved inorganic carbon), macronutrients (nitrate + nitrite, phosphate, silicic acid, ammonia), and mixed layer average irradiance, on species composition across the GCB was assessed statistically. Nanophytoplankton (cells 2-20 mu m) were the numerically abundant size group of biomineralizing phytoplankton across the GCB, with the coccolithophore Emiliania huxleyi and diatoms Fragilariopsis nana, F. pseudonana, and Pseudo-nitzschia spp. as the most numerically dominant and widely distributed. A combination of SST, macronutrient concentrations, and pCO(2) provided the best statistical descriptors of the biogeographic variability in biomineralizing species composition between stations. Emiliania huxleyi occurred in silicic acid-depleted waters between the Subantarctic Front and the Polar Front, a favorable environment for this species after spring diatom blooms remove silicic acid. Multivariate statistics identified a combination of carbonate chemistry and macronutrients, covarying with temperature, as the dominant drivers of biomineralizing nanoplankton in the GCB sector of the Southern Ocean. Article "
796640,Controlling mechanisms of surface partial pressure of CO2 in Jiaozhou Bay during summer and the influence of heavy rain,"Due to the combined effects of natural processes and human activities, carbon source/sink processes and mechanisms in the coastal ocean are becoming more and more important in current ocean carbon cycle research. Based on differences in the ratio of total alkalinity (TA) to dissolved inorganic carbon (DIC) associated with terrestrial input, biological process (production and respiration), calcium carbonate (CaCO3) process (precipitation and dissolution) and CO2 evasion/invasion, we discuss the mechanisms controlling the surface partial pressure of CO2 (pCO(2)) in Jiaozhou Bay (JZB) during summer and the influence of heavy rain, via three cruises performed in mid-June, early July and late July of 2014. In mid-June and in early July, without heavy rain or obvious river input, sea surface pCO(2) ranged from 521 to 1080 atm and from 547 to 998 atm, respectively. The direct input of DIC from sewage and the intense respiration produced large DIC additions and the highest pCO(2) values in the northeast of the bay near the downtown of Qingdao. However, in the west of the bay, significant CaCO3 precipitation led to DIC removal but no obvious increase in pCO(2), which was just close to that in the central area. Due to the shallow depth and longer water residence time in this region, this pattern may be related to the sustained release of CO2 into the atmosphere. In late July, heavy rain promoted river input in the western and eastern portions of JZB. Strong primary production led to a significant decrease in pCO(2) in the western area, with the lowest pCO(2) value of 252 atm. However, in the northeastern area, the intense respiration remained, and the highest pCO(2) value was 1149 atm. The average air-sea CO2 flux in mid-June and early July was 20.23 mmol m(-2) d(-1) and 23.56 mmol m(-2) d-1, respectively. In contrast, in late July, sources became sinks for atmospheric CO2 in the western and central areas of the bay, halving the average air-sea CO2 flux to a value of 10.58 mmol m(-2) d(-1). Therefore, without considering the impact of heavy rains, the estimated air-sea CO2 flux is likely inaccurate in coastal waters. Our study implies that more studies in the coastal ocean are needed to determine the duration and intensity of the CO2 sink after the occurrence of heavy rain as well as the magnitudes of the CO2 sink associated with varying rainfall intensities.(C) 2017 Elsevier B.V. All rights reserved.",pCO(2); Heavy rain; Sewage input; Biological process; Calcium carbonate precipitation; Jiaozhou Bay,Article,2017.0,0.0,,,,,,,0.0,2.0,0.0,796640.0,0 - relevant,0.0,0.0,1.0,,,,0,relevant,0,0,0,0,"Controlling mechanisms of surface partial pressure of CO2 in Jiaozhou Bay during summer and the influence of heavy rain pCO(2); Heavy rain; Sewage input; Biological process; Calcium carbonate precipitation; Jiaozhou Bay Due to the combined effects of natural processes and human activities, carbon source/sink processes and mechanisms in the coastal ocean are becoming more and more important in current ocean carbon cycle research. Based on differences in the ratio of total alkalinity (TA) to dissolved inorganic carbon (DIC) associated with terrestrial input, biological process (production and respiration), calcium carbonate (CaCO3) process (precipitation and dissolution) and CO2 evasion/invasion, we discuss the mechanisms controlling the surface partial pressure of CO2 (pCO(2)) in Jiaozhou Bay (JZB) during summer and the influence of heavy rain, via three cruises performed in mid-June, early July and late July of 2014. In mid-June and in early July, without heavy rain or obvious river input, sea surface pCO(2) ranged from 521 to 1080 atm and from 547 to 998 atm, respectively. The direct input of DIC from sewage and the intense respiration produced large DIC additions and the highest pCO(2) values in the northeast of the bay near the downtown of Qingdao. However, in the west of the bay, significant CaCO3 precipitation led to DIC removal but no obvious increase in pCO(2), which was just close to that in the central area. Due to the shallow depth and longer water residence time in this region, this pattern may be related to the sustained release of CO2 into the atmosphere. In late July, heavy rain promoted river input in the western and eastern portions of JZB. Strong primary production led to a significant decrease in pCO(2) in the western area, with the lowest pCO(2) value of 252 atm. However, in the northeastern area, the intense respiration remained, and the highest pCO(2) value was 1149 atm. The average air-sea CO2 flux in mid-June and early July was 20.23 mmol m(-2) d(-1) and 23.56 mmol m(-2) d-1, respectively. In contrast, in late July, sources became sinks for atmospheric CO2 in the western and central areas of the bay, halving the average air-sea CO2 flux to a value of 10.58 mmol m(-2) d(-1). Therefore, without considering the impact of heavy rains, the estimated air-sea CO2 flux is likely inaccurate in coastal waters. Our study implies that more studies in the coastal ocean are needed to determine the duration and intensity of the CO2 sink after the occurrence of heavy rain as well as the magnitudes of the CO2 sink associated with varying rainfall intensities.(C) 2017 Elsevier B.V. All rights reserved. Article "
